timestamp,bid_open,bid_low,bid_high,bid_close,ask_open,ask_low,ask_high,ask_close,price_open,price_low,price_high,price_close,price_mean,volume,open_interest
2024-10-17 02:00:00,55,55,55,55,56,56,56,56,55.0,55.0,56.0,56.0,55.0,48054,4690522
2024-10-17 03:00:00,55,55,56,55,56,56,57,56,56.0,55.0,57.0,56.0,56.0,419332,4712088
2024-10-17 04:00:00,55,55,56,55,56,56,57,56,56.0,55.0,56.0,56.0,55.0,439167,4926161
2024-10-17 05:00:00,55,55,56,56,56,56,57,57,56.0,55.0,57.0,57.0,56.0,55755,4981456
2024-10-17 06:00:00,56,55,56,55,57,56,57,56,57.0,56.0,57.0,56.0,56.0,224134,4985384
2024-10-17 07:00:00,55,55,55,55,56,56,56,56,56.0,55.0,56.0,56.0,55.0,3474,4988858
2024-10-17 13:00:00,55,55,56,56,56,56,58,57,56.0,56.0,57.0,57.0,56.0,90398,5044053
2024-10-17 14:00:00,56,56,57,57,57,57,58,58,57.0,56.0,58.0,58.0,57.0,61675,5083008
2024-10-17 15:00:00,57,56,57,56,58,57,58,57,58.0,56.0,58.0,57.0,57.0,96742,5102765
2024-10-17 16:00:00,56,56,57,56,57,57,58,57,57.0,56.0,58.0,57.0,56.0,224512,5209925
2024-10-17 17:00:00,56,55,56,56,57,56,57,57,57.0,55.0,57.0,57.0,56.0,345337,5522671
2024-10-17 18:00:00,56,55,56,55,57,56,57,56,56.0,55.0,57.0,56.0,55.0,646531,5781010
2024-10-17 19:00:00,55,55,56,55,56,56,57,56,56.0,55.0,57.0,56.0,55.0,264686,6035707
2024-10-17 20:00:00,55,55,56,56,56,56,57,57,56.0,55.0,57.0,57.0,56.0,558080,6565474
2024-10-17 21:00:00,56,56,57,57,57,57,58,58,57.0,56.0,58.0,58.0,57.0,36542,6585917
2024-10-17 22:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,57.0,57.0,21239,6598046
2024-10-17 23:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,41614,6635697
2024-10-18 00:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,35839,6669419
2024-10-18 01:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,57.0,57.0,247134,6696787
2024-10-18 02:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,63118,6707516
2024-10-18 03:00:00,57,56,57,57,58,57,58,58,58.0,56.0,58.0,58.0,57.0,333059,6745114
2024-10-18 04:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,29641,6773409
2024-10-18 05:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,13035,6784118
2024-10-18 06:00:00,57,57,58,57,58,58,59,58,58.0,57.0,58.0,58.0,57.0,235416,6784757
2024-10-18 07:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,10654,6795139
2024-10-18 13:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,57.0,57.0,58255,6807315
2024-10-18 14:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,57.0,57.0,86421,6869285
2024-10-18 15:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,41627,6909942
2024-10-18 16:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,165173,6954234
2024-10-18 17:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,26578,6976683
2024-10-18 18:00:00,57,56,57,56,58,57,58,57,58.0,56.0,58.0,57.0,57.0,806972,7521475
2024-10-18 19:00:00,56,56,57,56,57,57,58,57,57.0,56.0,58.0,57.0,56.0,553984,7546844
2024-10-18 20:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,56.0,56.0,74665,7600069
2024-10-18 21:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,39797,7638204
2024-10-18 22:00:00,56,56,57,57,57,57,58,58,57.0,56.0,58.0,58.0,57.0,331760,7942466
2024-10-18 23:00:00,57,57,58,57,58,58,59,58,58.0,57.0,59.0,58.0,57.0,458604,7973949
2024-10-19 00:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,30783,7992671
2024-10-19 01:00:00,57,57,58,57,58,58,59,58,58.0,57.0,58.0,58.0,58.0,159455,8091196
2024-10-19 02:00:00,57,57,57,57,58,58,58,58,57.0,57.0,58.0,58.0,57.0,24914,8115327
2024-10-19 03:00:00,57,56,58,56,58,57,59,57,58.0,57.0,59.0,57.0,57.0,76694,8126775
2024-10-19 04:00:00,56,56,57,57,57,57,58,58,56.0,56.0,58.0,58.0,57.0,21896,8145275
2024-10-19 05:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,215484,8152010
2024-10-19 06:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,10289,8159917
2024-10-19 07:00:00,57,56,57,57,58,57,58,58,58.0,56.0,58.0,58.0,57.0,29005,8188823
2024-10-19 13:00:00,57,57,57,57,58,58,58,58,57.0,57.0,58.0,58.0,57.0,7141,8194275
2024-10-19 14:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,7643,8200217
2024-10-19 15:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,21766,8221821
2024-10-19 16:00:00,57,57,58,58,58,58,59,59,58.0,58.0,59.0,59.0,58.0,206008,8241073
2024-10-19 17:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,11819,8243451
2024-10-19 18:00:00,58,57,58,57,59,58,59,58,59.0,57.0,59.0,58.0,58.0,320256,7934960
2024-10-19 19:00:00,57,57,57,57,58,58,58,58,57.0,57.0,58.0,57.0,57.0,22290,7935608
2024-10-19 20:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,7973,7943059
2024-10-19 21:00:00,57,56,57,56,58,57,58,57,58.0,56.0,58.0,57.0,56.0,19462,7957327
2024-10-19 22:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,13625,7967589
2024-10-19 23:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,15156,7974577
2024-10-20 00:00:00,56,56,56,56,57,57,57,57,57.0,57.0,57.0,57.0,57.0,6970,7981547
2024-10-20 01:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,4194,7985674
2024-10-20 02:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,56.0,56.0,4681,7989970
2024-10-20 03:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,47037,8028844
2024-10-20 04:00:00,56,56,56,56,57,57,57,57,56.0,56.0,57.0,56.0,56.0,52331,8026446
2024-10-20 05:00:00,56,56,56,56,57,57,57,57,56.0,56.0,57.0,57.0,56.0,25336,8051252
2024-10-20 06:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,3528,8054735
2024-10-20 07:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,4236,8058631
2024-10-20 13:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,1350,8059876
2024-10-20 14:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,6737,8066157
2024-10-20 15:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,5943,8071258
2024-10-20 16:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,9472,8080171
2024-10-20 17:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,13628,8089035
2024-10-20 18:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,9021,8097312
2024-10-20 19:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,7916,8103566
2024-10-20 20:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,8457,8111095
2024-10-20 21:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,17673,8127607
2024-10-20 22:00:00,56,56,56,56,57,57,57,57,57.0,56.0,57.0,57.0,56.0,295339,8371973
2024-10-20 23:00:00,56,56,57,57,57,57,58,58,56.0,56.0,58.0,58.0,56.0,362314,8516873
2024-10-21 00:00:00,57,57,57,57,58,58,58,58,57.0,57.0,58.0,58.0,57.0,79296,8544938
2024-10-21 01:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,12499,8556735
2024-10-21 02:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,120334,8599086
2024-10-21 03:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,11754,8610549
2024-10-21 04:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,131189,8633360
2024-10-21 05:00:00,57,57,58,58,58,58,59,59,58.0,58.0,59.0,59.0,58.0,51653,8596829
2024-10-21 06:00:00,58,58,58,58,59,59,59,59,59.0,59.0,59.0,59.0,59.0,1238,8598067
2024-10-21 07:00:00,58,57,58,57,59,58,59,58,59.0,57.0,59.0,58.0,58.0,3387,8600631
2024-10-21 13:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,242294,8786655
2024-10-21 14:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,136673,8845992
2024-10-21 15:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,58609,8899792
2024-10-21 16:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,58.0,57.0,536045,9059897
2024-10-21 17:00:00,57,57,57,57,58,58,58,58,58.0,57.0,58.0,57.0,57.0,223354,9152272
2024-10-21 18:00:00,57,57,57,57,58,58,58,58,57.0,57.0,58.0,58.0,57.0,750841,9316994
2024-10-21 19:00:00,57,56,57,56,58,57,58,57,58.0,56.0,58.0,57.0,57.0,293076,9374639
2024-10-21 20:00:00,56,56,57,56,57,57,58,58,57.0,56.0,58.0,58.0,57.0,547458,9413883
2024-10-21 21:00:00,56,56,57,57,58,58,58,58,58.0,56.0,58.0,57.0,57.0,505758,9430204
2024-10-21 22:00:00,57,56,57,56,58,57,58,57,57.0,56.0,58.0,57.0,57.0,167843,9495584
2024-10-21 23:00:00,56,56,57,57,57,57,58,58,57.0,56.0,58.0,58.0,57.0,283986,9737932
2024-10-22 00:00:00,57,57,58,58,58,58,59,59,58.0,57.0,59.0,58.0,57.0,532633,10237022
2024-10-22 01:00:00,58,58,58,58,59,59,59,59,58.0,58.0,59.0,58.0,58.0,162842,10300837
2024-10-22 02:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,45197,10320353
2024-10-22 03:00:00,58,58,59,59,59,59,60,60,59.0,58.0,60.0,60.0,59.0,177020,10399193
2024-10-22 04:00:00,59,59,60,60,60,60,61,61,60.0,59.0,61.0,61.0,59.0,70234,10438541
2024-10-22 05:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,707546,10452338
2024-10-22 06:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,34347,10483851
2024-10-22 07:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,60.0,60.0,10313,10481422
2024-10-22 13:00:00,60,59,60,59,61,60,61,60,61.0,59.0,61.0,60.0,60.0,210731,10332199
2024-10-22 14:00:00,59,58,59,58,60,59,60,59,60.0,58.0,60.0,58.0,59.0,180731,10336765
2024-10-22 15:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,31880,10359732
2024-10-22 16:00:00,58,58,59,59,59,59,60,60,59.0,58.0,60.0,60.0,59.0,404944,10392235
2024-10-22 17:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,106273,10390631
2024-10-22 18:00:00,59,59,60,59,60,60,61,60,60.0,59.0,61.0,60.0,60.0,724745,10314098
2024-10-22 19:00:00,59,59,60,60,60,60,61,61,60.0,59.0,61.0,61.0,59.0,170834,10410199
2024-10-22 20:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,35956,10413072
2024-10-22 21:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,50252,10420329
2024-10-22 22:00:00,60,59,60,59,61,60,61,60,61.0,59.0,61.0,60.0,59.0,95154,10386917
2024-10-22 23:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,226443,10378137
2024-10-23 00:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,155364,10398785
2024-10-23 01:00:00,59,59,60,60,60,60,61,61,60.0,59.0,61.0,61.0,59.0,808924,11134235
2024-10-23 02:00:00,60,60,60,60,61,61,61,61,60.0,60.0,61.0,61.0,60.0,45842,11123169
2024-10-23 03:00:00,60,59,60,59,61,60,61,60,61.0,59.0,61.0,60.0,60.0,292936,11166006
2024-10-23 04:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,66795,11230733
2024-10-23 05:00:00,59,59,59,59,60,60,60,60,59.0,59.0,60.0,60.0,59.0,13486,11239540
2024-10-23 06:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,26817,11262890
2024-10-23 07:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,70329,11324338
2024-10-23 13:00:00,59,59,60,60,60,60,61,61,59.0,59.0,61.0,60.0,60.0,99047,11347607
2024-10-23 14:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,80997,11411749
2024-10-23 15:00:00,60,60,60,60,61,61,61,61,60.0,60.0,61.0,61.0,60.0,23178,11428337
2024-10-23 16:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,375495,11563589
2024-10-23 17:00:00,60,59,60,59,61,60,61,60,60.0,60.0,61.0,60.0,60.0,84589,11638512
2024-10-23 18:00:00,59,56,59,58,60,57,60,59,60.0,56.0,60.0,59.0,58.0,1383111,11117256
2024-10-23 19:00:00,58,58,58,58,59,59,59,59,58.0,58.0,59.0,59.0,58.0,265826,11237349
2024-10-23 20:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,47812,11283774
2024-10-23 21:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,199582,11481924
2024-10-23 22:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,341061,11809176
2024-10-23 23:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,150068,11950208
2024-10-24 00:00:00,58,57,58,58,59,58,59,59,59.0,57.0,59.0,59.0,58.0,95477,11956724
2024-10-24 01:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,42639,11993039
2024-10-24 02:00:00,58,58,59,59,59,59,60,60,59.0,58.0,60.0,60.0,59.0,169082,12025245
2024-10-24 03:00:00,59,58,59,58,60,59,60,59,60.0,58.0,60.0,59.0,59.0,116345,12049872
2024-10-24 04:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,50451,12099258
2024-10-24 05:00:00,58,57,58,57,59,58,59,58,59.0,57.0,59.0,58.0,58.0,127042,12183141
2024-10-24 06:00:00,57,57,58,58,58,58,59,59,58.0,57.0,59.0,59.0,58.0,65232,12219814
2024-10-24 07:00:00,58,57,58,57,59,58,59,58,59.0,58.0,59.0,58.0,58.0,29673,12237876
2024-10-24 13:00:00,57,57,58,58,58,58,59,59,58.0,58.0,59.0,59.0,58.0,163755,12400573
2024-10-24 14:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,92978,12493239
2024-10-24 15:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,63696,12556733
2024-10-24 16:00:00,58,58,58,58,59,59,59,59,59.0,58.0,59.0,59.0,58.0,78999,12632816
2024-10-24 17:00:00,58,58,59,59,59,59,60,60,59.0,58.0,60.0,60.0,59.0,176807,12673851
2024-10-24 18:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,83357,12735090
2024-10-24 19:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,239365,12967101
2024-10-24 20:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,236272,13117866
2024-10-24 21:00:00,59,59,59,59,60,60,60,60,60.0,59.0,60.0,60.0,59.0,82268,13117415
2024-10-24 22:00:00,59,59,60,60,60,60,61,61,60.0,59.0,61.0,61.0,60.0,603042,13659499
2024-10-24 23:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,60.0,60.0,90126,13709179
2024-10-25 00:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,68067,13765612
2024-10-25 01:00:00,60,60,61,61,61,61,62,62,60.0,60.0,62.0,62.0,61.0,260648,13944395
2024-10-25 02:00:00,61,61,62,62,62,62,63,63,61.0,61.0,63.0,63.0,61.0,391170,14290851
2024-10-25 03:00:00,62,61,62,61,63,62,63,62,63.0,61.0,63.0,62.0,62.0,2576248,14186284
2024-10-25 04:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,133015,14293553
2024-10-25 05:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,37714,14325825
2024-10-25 06:00:00,61,61,62,61,62,62,63,62,62.0,61.0,63.0,62.0,62.0,362752,14336437
2024-10-25 07:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,18876,14352531
2024-10-25 08:00:00,61,61,61,61,62,62,62,62,61.0,61.0,61.0,61.0,61.0,384,14352531
2024-10-25 13:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,143931,14468993
2024-10-25 14:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,127038,14582387
2024-10-25 15:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,64443,14642999
2024-10-25 16:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,181757,14634058
2024-10-25 17:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,289469,14724401
2024-10-25 18:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,92730,14766233
2024-10-25 19:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,395223,14939344
2024-10-25 20:00:00,61,61,62,62,62,62,63,63,62.0,61.0,63.0,63.0,62.0,1705304,15420113
2024-10-25 21:00:00,62,61,62,61,63,62,63,62,63.0,61.0,63.0,62.0,61.0,497014,15319232
2024-10-25 22:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,161485,15477202
2024-10-25 23:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,64073,15540272
2024-10-26 00:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,50169,15588761
2024-10-26 01:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,41697,15629470
2024-10-26 02:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,34399,15662713
2024-10-26 03:00:00,61,61,62,62,62,62,63,63,62.0,61.0,63.0,63.0,62.0,399594,15758187
2024-10-26 04:00:00,62,60,62,60,63,61,63,61,63.0,60.0,63.0,61.0,62.0,60155,15811972
2024-10-26 05:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,60.0,60.0,63952,15857134
2024-10-26 06:00:00,60,60,60,60,61,61,61,61,60.0,60.0,61.0,61.0,60.0,35463,15882032
2024-10-26 07:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,47161,15928943
2024-10-26 13:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,34813,15960768
2024-10-26 14:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,60.0,60.0,25688,15985073
2024-10-26 15:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,34175,16008573
2024-10-26 16:00:00,60,60,60,60,61,61,61,61,60.0,60.0,61.0,61.0,60.0,33496,16039538
2024-10-26 17:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,58917,16060086
2024-10-26 18:00:00,60,60,60,60,61,61,61,61,61.0,60.0,61.0,61.0,60.0,29945,16086342
2024-10-26 19:00:00,60,60,61,61,61,61,62,62,61.0,60.0,62.0,62.0,61.0,554363,16481735
2024-10-26 20:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,61.0,61.0,35164,16512597
2024-10-26 21:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,38691,16547426
2024-10-26 22:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,32413,16576823
2024-10-26 23:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,25282,16601571
2024-10-27 00:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,32415,16625914
2024-10-27 01:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,25024,16650017
2024-10-27 02:00:00,61,61,61,61,62,62,62,62,62.0,61.0,62.0,62.0,61.0,48669,16695202
2024-10-27 03:00:00,61,61,62,62,62,62,63,63,62.0,61.0,63.0,63.0,62.0,30011,16716951
2024-10-27 04:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,62.0,62.0,21596,16729864
2024-10-27 05:00:00,62,62,62,62,63,63,63,63,62.0,62.0,63.0,62.0,62.0,22120,16748863
2024-10-27 06:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,63.0,62.0,13096,16757957
2024-10-27 07:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,63.0,63.0,36157,16793993
2024-10-27 13:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,63.0,62.0,13458,16803498
2024-10-27 14:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,63.0,62.0,19267,16819523
2024-10-27 15:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,63.0,62.0,46119,16852543
2024-10-27 16:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,62.0,62.0,23299,16869180
2024-10-27 17:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,63.0,62.0,30850,16891194
2024-10-27 18:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,63.0,62.0,33643,16910254
2024-10-27 19:00:00,62,62,62,62,63,63,63,63,63.0,62.0,63.0,62.0,62.0,38744,16933748
